Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - North, poa_global (W/m^2)","Exterior Wall Irradiance - North, poa_direct (W/m^2)","Exterior Wall Irradiance - North, poa_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_global (W/m^2)","Exterior Wall Irradiance - East, poa_direct (W/m^2)","Exterior Wall Irradiance - East, poa_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_global (W/m^2)","Exterior Wall Irradiance - South, poa_direct (W/m^2)","Exterior Wall Irradiance - South, poa_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_ground_diffuse (W/m^2)",Roof Irradiance (W),"Roof Irradiance - North, poa_global (W/m^2)","Roof Irradiance - North, poa_direct (W/m^2)","Roof Irradiance - North, poa_diffuse (W/m^2)","Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - North, poa_global (W/m^2)","Window Irradiance - North, poa_direct (W/m^2)","Window Irradiance - North, poa_diffuse (W/m^2)","Window Irradiance - North, poa_sky_diffuse (W/m^2)","Window Irradiance - North, poa_ground_diffuse (W/m^2)","Window Irradiance - East, poa_global (W/m^2)","Window Irradiance - East, poa_direct (W/m^2)","Window Irradiance - East, poa_diffuse (W/m^2)","Window Irradiance - East, poa_sky_diffuse (W/m^2)","Window Irradiance - East, poa_ground_diffuse (W/m^2)","Window Irradiance - South, poa_global (W/m^2)","Window Irradiance - South, poa_direct (W/m^2)","Window Irradiance - South, poa_diffuse (W/m^2)","Window Irradiance - South, poa_sky_diffuse (W/m^2)","Window Irradiance - South, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - South, poa_global (W/m^2)","Door Irradiance - South, poa_direct (W/m^2)","Door Irradiance - South, poa_diffuse (W/m^2)","Door Irradiance - South, poa_sky_diffuse (W/m^2)","Door Irradiance - South, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),Gas Grill (therms/hour),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 16:58:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,93.85533516846574,93.85533516846574,-3.8553351684657424,-3.8553351684657424,240.73614653594998,-3.928310121227696,1414.0080167304782,,293.8449749481747,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,17.694956614303496,16.094956614303495,1.5999999999999999,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,26.52766687906653,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,14.366654130610813,13.000254130610813,1.3663999999999998,0.0,1.5999999999999999,32.878305242738044,17.694956614303496,16.094956614303495,1.5999999999999999,0.0,1.5999999999999999,0.0,1.0,0.07547179915963718,0.02623664365095449,0.06332482561017184,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.036642664254242986,0.005120457785087719,0.006719568643235276,15.5555555555556,18.33333333333337
2025-01-01 16:59:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,94.00795941663516,94.00795941663516,-4.007959416635161,-4.007959416635161,240.90889353727727,-3.9286347896704683,1414.0080167304782,,292.69119582778774,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,17.60535217640656,16.005352176406557,1.5999999999999999,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,26.353003175285156,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,14.246904801913143,12.880504801913142,1.3663999999999998,0.0,1.5999999999999999,32.71181474917571,17.60535217640656,16.005352176406557,1.5999999999999999,0.0,1.5999999999999999,0.0,1.0,0.07547179915963718,0.02623664365095449,0.06332482561017184,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.036642664254242986,0.005120457785087719,0.006719568643235276,15.5555555555556,18.33333333333337
2025-01-01 17:00:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,94.16083988598693,94.16083988598693,-4.160839885986934,-4.160839885986934,241.0814450920614,-3.9289594551955815,1414.0080167304782,,291.535696528249,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,17.515614146487327,15.915614146487327,1.5999999999999999,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,26.178172697630718,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,14.127041133149897,12.760641133149896,1.3663999999999998,0.0,1.5999999999999999,32.54507603351356,17.515614146487327,15.915614146487327,1.5999999999999999,0.0,1.5999999999999999,0.0,1.0,0.07547179915963718,0.02623664365095449,0.06332482561017184,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03997381555008325,0.006516946271929825,0.009835005014189813,15.5555555555556,18.33333333333337
2025-01-01 17:01:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,94.3139749014902,94.3139749014902,-4.313974901490196,-4.313974901490196,241.25380322187513,-3.9292841178175877,1414.0080167304782,,290.37849902807113,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,17.425744231434262,15.825744231434262,1.5999999999999999,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,26.00319157861543,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,14.007074184761604,12.640674184761604,1.3663999999999998,0.0,1.5999999999999999,32.378092267254125,17.425744231434262,15.825744231434262,1.5999999999999999,0.0,1.5999999999999999,0.0,1.0,0.07547179915963718,0.02623664365095449,0.06332482561017184,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03997381555008325,0.006516946271929825,0.009835005014189813,15.5555555555556,18.33333333333337
2025-01-01 17:02:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,94.46736289611023,94.46736289611023,-4.4673628961102265,-4.4673628961102265,241.4259700716307,-3.9296087777838693,1414.0080167304782,,289.21962456262963,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,17.335744080422536,15.735744080422537,1.5999999999999999,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,25.828076008964043,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,13.887015057099273,12.520615057099272,1.3663999999999998,0.0,1.5999999999999999,32.210866514665156,17.335744080422536,15.735744080422537,1.5999999999999999,0.0,1.5999999999999999,0.0,1.0,0.07547179915963718,0.02623664365095449,0.06332482561017184,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03997381555008325,0.006516946271929825,0.009835005014189813,15.5555555555556,18.33333333333337
2025-01-01 17:03:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,94.62100200034135,94.62100200034135,-4.621002000341348,-4.621002000341348,241.59794744919293,-3.929933434614213,1414.0080167304782,,288.0590967245465,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,17.24561552569509,15.64561552569509,1.5999999999999999,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,25.65284270249306,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,13.766875209145292,12.400475209145291,1.3663999999999998,0.0,1.5999999999999999,32.04340218016544,17.24561552569509,15.64561552569509,1.5999999999999999,0.0,1.5999999999999999,0.0,1.0,0.07547179915963718,0.02623664365095449,0.06332482561017184,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03997381555008325,0.006516946271929825,0.009835005014189813,15.5555555555556,18.33333333333337
2025-01-01 17:04:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,94.77489065758051,94.77489065758051,-4.774890657580508,-4.774890657580508,241.7697375161171,-3.9302580885778298,1414.0080167304782,,286.8969368137199,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,17.155360221438027,15.555360221438026,1.5999999999999999,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,25.477508189813758,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,13.646665974276663,12.280265974276663,1.3663999999999998,0.0,1.5999999999999999,31.875702337333315,17.155360221438027,15.555360221438026,1.5999999999999999,0.0,1.5999999999999999,0.0,1.0,0.07547179915963718,0.02623664365095449,0.06332482561017184,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03997381555008325,0.006516946271929825,0.009835005014189813,15.5555555555556,18.33333333333337
2025-01-01 17:05:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,94.92902721401393,94.92902721401393,-4.929027214013933,-4.929027214013933,241.94134232702854,-3.930582739652891,1414.0080167304782,,285.73316693536486,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,17.06497988437974,15.464979884379739,1.5999999999999999,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,25.302089282830195,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,13.526398878724548,12.159998878724547,1.3663999999999998,0.0,1.5999999999999999,31.707770175954522,17.06497988437974,15.464979884379739,1.5999999999999999,0.0,1.5999999999999999,0.0,1.0,0.07547179915963718,0.02623664365095449,0.06332482561017184,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03997381555008325,0.006516946271929825,0.009835005014189813,15.5555555555556,18.33333333333337
2025-01-01 17:06:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,95.08341002103828,95.08341002103828,-5.083410021038277,-5.083410021038277,242.11276394477616,-3.9309073878175695,1414.0080167304782,,284.5678092254178,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,16.974476233634483,15.374476233634482,1.5999999999999999,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,25.126602953822598,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,13.40608555867391,12.03968555867391,1.3663999999999998,0.0,1.5999999999999999,31.539608890247873,16.974476233634483,15.374476233634482,1.5999999999999999,0.0,1.5999999999999999,0.0,1.0,0.07547179915963718,0.02623664365095449,0.06332482561017184,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03997381555008325,0.006516946271929825,0.009835005014189813,15.5555555555556,18.33333333333337
2025-01-01 17:07:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,95.23803743495898,95.23803743495898,-5.238037434958984,-5.238037434958984,242.28400444012613,-3.931232033071865,1414.0080167304782,,283.4008858521645,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,16.88385099082883,15.28385099082883,1.5999999999999999,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,24.951066331769514,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,13.285737757741984,11.919337757741983,1.3663999999999998,0.0,1.5999999999999999,31.371221679100206,16.88385099082883,15.28385099082883,1.5999999999999999,0.0,1.5999999999999999,0.0,1.0,0.07547179915963718,0.02623664365095449,0.06332482561017184,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03997381555008325,0.006516946271929825,0.009835005014189813,15.5555555555556,18.33333333333337
2025-01-01 17:08:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,95.39290781809167,95.39290781809167,-5.3929078180916665,-5.3929078180916665,242.4550658930165,-3.931556675444881,1414.0080167304782,,282.2324190072398,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,16.793105879402678,15.193105879402678,1.5999999999999999,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,24.775496696978067,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,13.165367323296788,11.798967323296788,1.3663999999999998,0.0,1.5999999999999999,31.20261174476764,16.793105879402678,15.193105879402678,1.5999999999999999,0.0,1.5999999999999999,0.0,1.0,0.07547179915963718,0.02623664365095449,0.06332482561017184,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03997381555008325,0.006516946271929825,0.009835005014189813,15.5555555555556,18.33333333333337
2025-01-01 17:09:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,95.54801953702437,95.54801953702437,-5.548019537024374,-5.548019537024374,242.6259503906654,-3.931881314922066,1414.0080167304782,,281.0624309180862,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,16.7022426255768,15.102242625576801,1.5999999999999999,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,24.599911478849485,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,13.044986204925165,11.678586204925164,1.3663999999999998,0.0,1.5999999999999999,31.03378229467333,16.7022426255768,15.102242625576801,1.5999999999999999,0.0,1.5999999999999999,0.0,1.0,0.07547179915963718,0.02623664365095449,0.06332482561017184,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03997381555008325,0.006516946271929825,0.009835005014189813,15.5555555555556,18.33333333333337
2025-01-01 17:10:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,95.7033709637073,95.7033709637073,-5.703370963707296,-5.703370963707296,242.79666002882198,-3.9322059515397996,1414.0080167304782,,279.89094383901806,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,16.611262957658887,15.011262957658886,1.5999999999999999,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,24.424328250334792,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,12.924606450631607,11.558206450631607,1.3663999999999998,0.0,1.5999999999999999,30.864736540118034,16.611262957658887,15.011262957658886,1.5999999999999999,0.0,1.5999999999999999,0.0,1.0,0.07547179915963718,0.02623664365095449,0.06332482561017184,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03997381555008325,0.006516946271929825,0.009835005014189813,15.5555555555556,18.33333333333337
2025-01-01 17:11:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,95.85896047516898,95.85896047516898,-5.85896047516899,-5.85896047516899,242.9671969114863,-3.9325305852253223,1414.0080167304782,,278.7179800527203,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,16.520168606159945,14.920168606159946,1.5999999999999999,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,24.248764723871076,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,12.804240204052176,11.437840204052176,1.3663999999999998,0.0,1.5999999999999999,30.69547769649643,16.520168606159945,14.920168606159946,1.5999999999999999,0.0,1.5999999999999999,0.0,1.0,0.07547179915963718,0.02623664365095449,0.06332482561017184,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03997381555008325,0.006516946271929825,0.009835005014189813,15.5555555555556,18.33333333333337
2025-01-01 17:12:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,96.01478645314407,96.01478645314407,-6.014786453144067,-6.014786453144067,243.13756315055485,-3.932855216015014,1414.0080167304782,,277.5435618723077,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,16.4289613039542,14.8289613039542,1.5999999999999999,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,24.0732387473106,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,12.683899701663485,11.317499701663484,1.3663999999999998,0.0,1.5999999999999999,30.52600898359418,16.4289613039542,14.8289613039542,1.5999999999999999,0.0,1.5999999999999999,0.0,1.0,0.07547179915963718,0.02623664365095449,0.06332482561017184,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03997381555008325,0.006516946271929825,0.009835005014189813,15.5555555555556,18.33333333333337
2025-01-01 17:13:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,96.17084728522649,96.17084728522649,-6.170847285226486,-6.170847285226486,243.30776086712203,-3.9331798439088743,1414.0080167304782,,276.36771163197284,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,16.33764278555282,14.737642785552818,1.5999999999999999,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,23.897768298058132,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,12.56359726876327,11.19719726876327,1.3663999999999998,0.0,1.5999999999999999,30.3563336242385,16.33764278555282,14.737642785552818,1.5999999999999999,0.0,1.5999999999999999,0.0,1.0,0.07547179915963718,0.02623664365095449,0.06332482561017184,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03997381555008325,0.006516946271929825,0.009835005014189813,15.5555555555556,18.33333333333337
2025-01-01 17:14:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,96.3271414679686,96.3271414679686,-6.327141467968605,-6.327141467968605,243.47779230354323,-3.933504469168838,1414.0080167304782,,275.1904509098187,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,16.246214726747784,14.646214726747782,1.5999999999999999,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,23.72237136283625,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,12.443345237037551,11.07694523703755,1.3663999999999998,0.0,1.5999999999999999,30.186454732152765,16.246214726747784,14.646214726747782,1.5999999999999999,0.0,1.5999999999999999,0.0,1.0,0.07547179915963718,0.02623664365095449,0.06332482561017184,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03997381555008325,0.006516946271929825,0.009835005014189813,15.5555555555556,18.33333333333337
2025-01-01 17:15:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,96.48366718862965,96.48366718862965,-6.483667188629648,-6.483667188629648,243.64765936876032,-3.9338290912637603,1414.0080167304782,,274.0118036773457,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,16.154678989206356,14.554678989206357,1.5999999999999999,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,23.547066402090596,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,12.323156262956594,10.956756262956594,1.3663999999999998,0.0,1.5999999999999999,30.016375766427952,16.154678989206356,14.554678989206357,1.5999999999999999,0.0,1.5999999999999999,0.0,1.0,0.07649445226478131,0.0280671071614862,0.06960025877874744,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03997381555008325,0.006516946271929825,0.009835005014189813,15.5555555555556,18.33333333333337
2025-01-01 17:16:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,96.64042295367673,96.64042295367673,-6.640422953676737,-6.640422953676737,243.8173643220964,-3.9341537104701274,1414.0080167304782,,272.83179156462825,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,16.063037252756693,14.463037252756694,1.5999999999999999,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,23.371871639829603,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,12.203042840889454,10.836642840889454,1.3663999999999998,0.0,1.5999999999999999,29.8460998482869,16.063037252756693,14.463037252756694,1.5999999999999999,0.0,1.5999999999999999,0.0,1.0,0.07649445226478131,0.0280671071614862,0.06960025877874744,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03997381555008325,0.006516946271929825,0.009835005014189813,15.5555555555556,18.33333333333337
2025-01-01 17:17:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,96.79740716938312,96.79740716938312,-6.797407169383126,-6.797407169383126,243.98690931677248,-3.9344783267952153,1414.0080167304782,,271.65043701891716,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,15.971291260690267,14.371291260690267,1.5999999999999999,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,23.196805529617244,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,12.08301762258833,10.716617622588329,1.3663999999999998,0.0,1.5999999999999999,29.675630216871163,15.971291260690267,14.371291260690267,1.5999999999999999,0.0,1.5999999999999999,0.0,1.0,0.07649445226478131,0.0280671071614862,0.06960025877874744,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03997381555008325,0.006516946271929825,0.009835005014189813,15.5555555555556,18.33333333333337
2025-01-01 17:18:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,96.95461824771115,96.95461824771115,-6.954618247711152,-6.954618247711152,244.15629651528317,-3.934802940188092,1414.0080167304782,,270.4677625062957,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,15.87944275776109,14.27944275776109,1.5999999999999999,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,23.02188663066275,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,11.963093332235738,10.596693332235738,1.3663999999999998,0.0,1.5999999999999999,29.504970114039775,15.87944275776109,14.27944275776109,1.5999999999999999,0.0,1.5999999999999999,0.0,1.0,0.07649445226478131,0.0280671071614862,0.06960025877874744,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03997381555008325,0.006516946271929825,0.009835005014189813,15.5555555555556,18.33333333333337
2025-01-01 17:19:00,2.2,0.52,102.8,16,33,13,3.6,-13.173004087586833,12.43753247303448,9.236100170605994,0.002261086477215021,-1.0310309519915544,97.1120546044686,97.1120546044686,-7.112054604468595,-7.112054604468595,244.32552808747818,-3.9351275507433456,1414.0080167304782,,269.28379052476686,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,1.5999999999999999,0.0,1.5999999999999999,0.0,1.5999999999999999,15.78749349120214,14.18749349120214,1.5999999999999999,0.0,1.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,22.847133604804032,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,1.3663999999999998,-0.0,1.3663999999999998,0.0,1.5999999999999999,11.843282764376363,10.476882764376363,1.3663999999999998,0.0,1.5999999999999999,29.33412278625784,15.78749349120214,14.18749349120214,1.5999999999999999,0.0,1.5999999999999999,0.0,1.0,0.07649445226478131,0.0280671071614862,0.06960025877874744,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03997381555008325,0.006516946271929825,0.009835005014189813,15.5555555555556,18.33333333333337
