Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Roof Irradiance (W),"Roof Irradiance - North, poa_global (W/m^2)","Roof Irradiance - North, poa_direct (W/m^2)","Roof Irradiance - North, poa_diffuse (W/m^2)","Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Clothes Washer (L/min),Clothes Washer (kW),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C)
2025-01-01 18:17:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,106.576807466039,106.576807466039,-16.576807466039,-16.576807466039,253.95357938807135,-3.9539499993406935,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2027224281978891,0.11209908618844673,0.3548388374774744,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:18:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,106.74487745089104,106.74487745089104,-16.744877450891043,-16.744877450891043,254.11779732391332,-3.9542744386199047,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2027224281978891,0.11209908618844673,0.3548388374774744,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:19:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,106.91308459919723,106.91308459919723,-16.91308459919723,-16.91308459919723,254.28200721604776,-3.954598874981457,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2027224281978891,0.11209908618844673,0.3548388374774744,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:20:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,107.08142752274037,107.08142752274037,-17.081427522740377,-17.081427522740377,254.44621187238286,-3.954923308432626,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2027224281978891,0.11209908618844673,0.3548388374774744,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:21:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,107.2499049479981,107.2499049479981,-17.2499049479981,-17.2499049479981,254.61041422544133,-3.955247739169863,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2027224281978891,0.11209908618844673,0.3548388374774744,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:22:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,107.41851526371957,107.41851526371957,-17.418515263719577,-17.418515263719577,254.77461689175965,-3.955572166843922,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2027224281978891,0.11209908618844673,0.3548388374774744,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:23:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,107.58725719846007,107.58725719846007,-17.587257198460065,-17.587257198460065,254.93882283246813,-3.95589659158577,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2027224281978891,0.11209908618844673,0.3548388374774744,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:24:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,107.75612936989792,107.75612936989792,-17.75612936989792,-17.75612936989792,255.10303491421706,-3.956221013366303,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2027224281978891,0.11209908618844673,0.3548388374774744,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:25:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,107.92513039580227,107.92513039580227,-17.92513039580227,-17.92513039580227,255.2672560176352,-3.956545432272833,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2027224281978891,0.11209908618844673,0.3548388374774744,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:26:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,108.09425889525626,108.09425889525626,-18.094258895256264,-18.094258895256264,255.43148903877477,-3.9568698482762557,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2027224281978891,0.11209908618844673,0.3548388374774744,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:27:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,108.26351348824186,108.26351348824186,-18.263513488241855,-18.263513488241855,255.59573688897734,-3.9571942613838473,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2027224281978891,0.11209908618844673,0.3548388374774744,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:28:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,108.43289279525561,108.43289279525561,-18.432892795255608,-18.432892795255608,255.76000249476894,-3.957518671559228,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2027224281978891,0.11209908618844673,0.3548388374774744,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:29:00,1.7,0.59,102.7,0,0,0,2.6,-14.436906349687433,12.43753247303448,9.236100170605994,0.0024786497594175105,-0.9744179858423274,108.6023954384816,108.6023954384816,-18.60239543848159,-18.60239543848159,255.92428879927198,-3.957843078824226,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2027224281978891,0.11209908618844673,0.3548388374774744,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:30:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,108.77202003984117,108.77202003984117,-18.77202003984117,-18.77202003984117,256.0885987605883,-3.9581674831642886,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:31:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,108.94176522215334,108.94176522215334,-18.94176522215334,-18.94176522215334,256.25293535320884,-3.958491884623072,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:32:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,109.11162972272051,109.11162972272051,-19.111629722720505,-19.111629722720505,256.41730167817354,-3.9588162833751994,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:33:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,109.28161193718705,109.28161193718705,-19.28161193718706,-19.28161193718706,256.58170052204764,-3.959140678998665,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:34:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,109.45171060419867,109.45171060419867,-19.45171060419866,-19.45171060419866,256.74613501970197,-3.9594650717117474,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:35:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,109.62192434784862,109.62192434784862,-19.62192434784862,-19.62192434784862,256.91060821181827,-3.959789461521723,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:36:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,109.79225179275768,109.79225179275768,-19.792251792757686,-19.792251792757686,257.0751231565677,-3.9601138484067633,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:37:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,109.96269156364318,109.96269156364318,-19.96269156364317,-19.96269156364317,257.2396829295048,-3.9604382323814207,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:38:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,110.1332422849516,110.1332422849516,-20.13324228495161,-20.13324228495161,257.40429062351717,-3.960762613423867,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:39:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,110.30390258200092,110.30390258200092,-20.303902582000923,-20.303902582000923,257.56894935024826,-3.9610869916141382,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:40:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,110.47467107905092,110.47467107905092,-20.47467107905093,-20.47467107905093,257.7336622385443,-3.9614113668358186,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:41:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,110.64554640043124,110.64554640043124,-20.64554640043124,-20.64554640043124,257.8984324358741,-3.961735739154392,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:42:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,110.81652717015822,110.81652717015822,-20.816527170158228,-20.816527170158228,258.06326310828365,-3.962060108569858,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:43:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,110.98761201155084,110.98761201155084,-20.98761201155084,-20.98761201155084,258.22815744035347,-3.9623844750603894,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:44:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,111.1587996631977,111.1587996631977,-21.15879966319769,-21.15879966319769,258.3931187472823,-3.962708838895196,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:45:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,111.33008851776873,111.33008851776873,-21.330088517768722,-21.330088517768722,258.5581500308258,-3.9630331995504093,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:46:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,111.50147731191107,111.50147731191107,-21.501477311911074,-21.501477311911074,258.72325464445066,-3.9633575572952395,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:47:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,111.67296466675752,111.67296466675752,-21.67296466675752,-21.67296466675752,258.8884358508827,-3.9636819121587905,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:48:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,111.8445492022879,111.8445492022879,-21.844549202287894,-21.844549202287894,259.0536969326725,-3.9640062640828546,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:49:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,112.01622953848215,112.01622953848215,-22.016229538482158,-22.016229538482158,259.2190411936711,-3.9643306131110876,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:50:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,112.18800429333635,112.18800429333635,-22.18800429333635,-22.18800429333635,259.38447195748006,-3.9646549592289375,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:51:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,112.35987208403407,112.35987208403407,-22.359872084034066,-22.359872084034066,259.54999256895144,-3.9649793024364044,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:52:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,112.53183152653352,112.53183152653352,-22.53183152653352,-22.53183152653352,259.7156063941647,-3.9653036426971084,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:53:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,112.70388123514212,112.70388123514212,-22.703881235142113,-22.703881235142113,259.88131682039864,-3.9656279800765333,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:54:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,112.87601982372544,112.87601982372544,-22.876019823725446,-22.876019823725446,260.047127257677,-3.9659523145019193,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:55:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,113.04824601916475,113.04824601916475,-23.048246019164754,-23.048246019164754,260.2130412484734,-3.966276646257029,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:56:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,113.22055820056036,113.22055820056036,-23.22055820056036,-23.22055820056036,260.3790620241792,-3.966600974861649,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
2025-01-01 18:57:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,113.39295509173496,113.39295509173496,-23.392955091734958,-23.392955091734958,260.5451931726265,-3.966925300541334,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.20598088284171281,0.14730969659379217,0.4208813971341652,0.0,0.0,0.0,0.0,0.0,0.0,0.32118494929116564,51.666666666666686,0.04383093810316148,0.02979175438596491,22.222222222222285
